sku_id,sku_code,product_name,brand_name,category_name,power_sign,power_value,color_name,size,barcode,pieces_per_pack,sell_mode
b607c276-650b-4f39-9dde-788d13d88c06,CV-CL-M35-PUREHAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.5,Pure Hazel,Pack 2,,2,SinglePiece
ef870e2b-7edc-43da-8dcd-f37f45eb7ce3,CV-CL-M35-SELENAGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.5,Selena Gray,Pack 2,,2,SinglePiece
c5ca3a25-6fca-4a27-9606-c2c19dd46253,CV-CL-M35-SUNSET-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.5,Sunset,Pack 2,,2,SinglePiece
8755c04f-623d-4344-b280-78a082678f1c,CV-CL-M35-TRUESAPPHIRE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.5,True Sapphire,Pack 2,,2,SinglePiece
9297647b-55a5-4274-8ec3-8ab3c9dcc2e7,CV-CL-M375-BLUE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,Blue,Pack 2,,2,SinglePiece
87b3a382-57a2-42dc-962e-0eabed474715,CV-CL-M375-GALAXYGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,Galaxy Gray,Pack 2,,2,SinglePiece
6b316029-81c3-4be9-850a-a74f535e7c68,CV-CL-M375-GRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,Gray,Pack 2,,2,SinglePiece
63c22972-4f1a-4899-bbba-d33771fa0bef,CV-CL-M375-GREEN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,Green,Pack 2,,2,SinglePiece
6cd498e5-6bf0-4e4f-9940-6c45e915f447,CV-CL-M375-GREEN2T-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,Green 2T,Pack 2,,2,SinglePiece
6575017c-1a43-4717-9d9c-93c1f98940c8,CV-CL-M375-HAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,Hazel,Pack 2,,2,SinglePiece
50c5a210-b28e-4207-92e5-3afa71f00c6a,CV-CL-M375-JEWELBROWN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,Jewel Brown,Pack 2,,2,SinglePiece
3bab1a18-9407-4e53-9bc3-d66b08cf3c9b,CV-CL-M375-MARINE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,Marine,Pack 2,,2,SinglePiece
b32ce56d-a8e2-4297-8d73-14e044c05680,CV-CL-M375-PUREHAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,Pure Hazel,Pack 2,,2,SinglePiece
aa41f6f9-fcac-4d8a-a58f-7fd63fa8aae8,CV-CL-M375-SELENAGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,Selena Gray,Pack 2,,2,SinglePiece
8d5059c8-955d-4fe5-8af5-2843d4bfb7c2,CV-CL-M375-SUNSET-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,Sunset,Pack 2,,2,SinglePiece
cb0ed85c-0592-46ea-8b15-ba117d62aaad,CV-CL-M375-TRUESAPPHIRE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,3.75,True Sapphire,Pack 2,,2,SinglePiece
567cd3ea-93ca-461b-8b33-e8feffc880cc,CV-CL-M4-BLUE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,Blue,Pack 2,,2,SinglePiece
2cfae72d-9d26-464b-b8eb-c6752488de14,CV-CL-M4-GALAXYGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,Galaxy Gray,Pack 2,,2,SinglePiece
793dd7b2-765f-409d-b1cb-72a416601424,CV-CL-M4-GRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,Gray,Pack 2,,2,SinglePiece
24ea2b60-468d-410b-bdb6-472d262bc597,CV-CL-M4-GREEN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,Green,Pack 2,,2,SinglePiece
28eff765-eaa3-4b64-a654-6638030f4757,CV-CL-M4-GREEN2T-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,Green 2T,Pack 2,,2,SinglePiece
df44044c-91aa-49bd-aab2-52a0fa09d8d5,CV-CL-M4-HAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,Hazel,Pack 2,,2,SinglePiece
f82d72f9-3a93-4c64-90fa-984a4b84bdb6,CV-CL-M4-JEWELBROWN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,Jewel Brown,Pack 2,,2,SinglePiece
53ac0725-9416-4fd6-82fc-b42ba536e3a7,CV-CL-M4-MARINE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,Marine,Pack 2,,2,SinglePiece
e27c108a-cf0f-428c-981d-3843ff4b369a,CV-CL-M4-PUREHAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,Pure Hazel,Pack 2,,2,SinglePiece
65080710-2046-424d-9abf-4bfc90b48092,CV-CL-M4-SELENAGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,Selena Gray,Pack 2,,2,SinglePiece
2a997075-b2a2-44f1-8a95-f579243bf549,CV-CL-M4-SUNSET-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,Sunset,Pack 2,,2,SinglePiece
27b5d231-2db0-42bf-948e-6a200714ecd8,CV-CL-M4-TRUESAPPHIRE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4,True Sapphire,Pack 2,,2,SinglePiece
2209cc2a-1ba9-46ab-ac4c-203f49f485b8,CV-CL-M425-BLUE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,Blue,Pack 2,,2,SinglePiece
ac419431-657f-4d30-be6d-dd831f390176,CV-CL-M425-GALAXYGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,Galaxy Gray,Pack 2,,2,SinglePiece
03817b21-ff23-4fff-a1ac-1198245d33dd,CV-CL-M425-GRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,Gray,Pack 2,,2,SinglePiece
2418b633-d371-40da-8ed5-def96d236f32,CV-CL-M425-GREEN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,Green,Pack 2,,2,SinglePiece
9e5bad9f-d5d9-4a1e-9064-fc6c1b40edf2,CV-CL-M425-GREEN2T-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,Green 2T,Pack 2,,2,SinglePiece
b4b4288f-94bf-4645-8418-5a7fcaa4f266,CV-CL-M425-HAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,Hazel,Pack 2,,2,SinglePiece
83a82f48-f93a-46d3-8d29-3f451bd6f185,CV-CL-M425-JEWELBROWN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,Jewel Brown,Pack 2,,2,SinglePiece
7aa480e8-1c21-4e44-a2f7-5d60fb18f1b4,CV-CL-M425-MARINE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,Marine,Pack 2,,2,SinglePiece
56856911-4406-4bd3-a52b-62948cce586c,CV-CL-M425-PUREHAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,Pure Hazel,Pack 2,,2,SinglePiece
d75f410a-1701-453f-be36-a82850ffc238,CV-CL-M425-SELENAGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,Selena Gray,Pack 2,,2,SinglePiece
98f061fe-2fe2-45b3-bcc7-d1ea267560e9,CV-CL-M425-SUNSET-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,Sunset,Pack 2,,2,SinglePiece
5326825d-5b72-49df-ac9d-9d6bba12031f,CV-CL-M425-TRUESAPPHIRE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.25,True Sapphire,Pack 2,,2,SinglePiece
f497b89f-d071-40fe-8c4d-bb1eee8e24bf,CV-CL-M45-BLUE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,Blue,Pack 2,,2,SinglePiece
67973b0d-95a3-42e0-9cd9-7dc1c1ece61d,CV-CL-M45-GALAXYGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,Galaxy Gray,Pack 2,,2,SinglePiece
adc6162b-daa9-46e1-b523-6bf9970ff4c7,CV-CL-M45-GRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,Gray,Pack 2,,2,SinglePiece
9d67ad02-b842-4020-b3e4-91610794361e,CV-CL-M45-GREEN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,Green,Pack 2,,2,SinglePiece
4050af74-5de2-4867-a313-e0ee409ab845,CV-CL-M45-GREEN2T-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,Green 2T,Pack 2,,2,SinglePiece
f9e89861-0ba8-4a9c-b225-60d3e9443ec0,CV-CL-M45-HAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,Hazel,Pack 2,,2,SinglePiece
132c8a9e-596d-4d1c-bfa5-c1c0dc41fe11,CV-CL-M45-JEWELBROWN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,Jewel Brown,Pack 2,,2,SinglePiece
682660a3-3b08-4e61-bc81-d8587e13149b,CV-CL-M45-MARINE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,Marine,Pack 2,,2,SinglePiece
604c279c-c342-4579-9a8d-9a6b31fbc134,CV-CL-M45-PUREHAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,Pure Hazel,Pack 2,,2,SinglePiece
24bef2bf-b6cf-427b-82c9-6a1733c34e71,CV-CL-M45-SELENAGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,Selena Gray,Pack 2,,2,SinglePiece
24372626-1372-46d6-8b66-b959df938a13,CV-CL-M45-SUNSET-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,Sunset,Pack 2,,2,SinglePiece
fdf7f4ad-b0e5-4345-a847-91fd6d79573d,CV-CL-M45-TRUESAPPHIRE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.5,True Sapphire,Pack 2,,2,SinglePiece
bbf56a0e-2c05-48cb-adc2-e259eba4452c,CV-CL-M475-BLUE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,Blue,Pack 2,,2,SinglePiece
4beef074-228f-4bd3-883d-610d9581ceba,CV-CL-M475-GALAXYGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,Galaxy Gray,Pack 2,,2,SinglePiece
7b7f48a1-41a8-4157-a806-ba3a27912e70,CV-CL-M475-GRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,Gray,Pack 2,,2,SinglePiece
87dac673-0e79-4fb3-99a5-7365a7fb93ec,CV-CL-M475-GREEN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,Green,Pack 2,,2,SinglePiece
031a5ca4-e354-4d3b-bfbe-eb54049b1da8,CV-CL-M475-GREEN2T-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,Green 2T,Pack 2,,2,SinglePiece
39061107-095b-4920-980e-023e79afdc90,CV-CL-M475-HAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,Hazel,Pack 2,,2,SinglePiece
0a30130b-4442-489b-a1ae-89cdab3f217a,CV-CL-M475-JEWELBROWN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,Jewel Brown,Pack 2,,2,SinglePiece
7e6fbe31-8fac-497d-9a73-15ae47acb4f4,CV-CL-M475-MARINE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,Marine,Pack 2,,2,SinglePiece
b2bd29c5-8362-40aa-801c-4accde2e4073,CV-CL-M475-PUREHAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,Pure Hazel,Pack 2,,2,SinglePiece
daf304ff-0258-4854-90fc-b98215a1affd,CV-CL-M475-SELENAGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,Selena Gray,Pack 2,,2,SinglePiece
f822f302-29e7-49dc-ac22-3520cf640516,CV-CL-M475-SUNSET-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,Sunset,Pack 2,,2,SinglePiece
3ff0a742-04d6-4df1-a6ed-9eafefcdf055,CV-CL-M475-TRUESAPPHIRE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,4.75,True Sapphire,Pack 2,,2,SinglePiece
6ef0dd86-7dd6-4c14-a37b-32e6eddb3cd6,CV-CL-M5-BLUE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,Blue,Pack 2,,2,SinglePiece
998dc258-f8dd-4b03-a325-3a746e43a01a,CV-CL-M5-GALAXYGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,Galaxy Gray,Pack 2,,2,SinglePiece
34b97d30-923e-45e5-90ea-e7186d048f2e,CV-CL-M5-GRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,Gray,Pack 2,,2,SinglePiece
233d97ee-f306-4021-a6d6-df6842a8d175,CV-CL-M5-GREEN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,Green,Pack 2,,2,SinglePiece
fbd97774-a786-40bc-bdd6-8acabe16a394,CV-CL-M5-GREEN2T-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,Green 2T,Pack 2,,2,SinglePiece
bddd180a-c69b-4ebc-b564-8f408979855c,CV-CL-M5-HAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,Hazel,Pack 2,,2,SinglePiece
29f064a6-d39c-485a-b2c5-3312cff8b1d4,CV-CL-M5-JEWELBROWN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,Jewel Brown,Pack 2,,2,SinglePiece
121bbd56-4cfb-4dcc-a88a-6408cd5bfd8d,CV-CL-M5-MARINE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,Marine,Pack 2,,2,SinglePiece
73bf0d50-d7dd-4f91-95d1-d4ead888f742,CV-CL-M5-PUREHAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,Pure Hazel,Pack 2,,2,SinglePiece
afee04a4-2b6b-4f15-abcf-ecbddd2a7330,CV-CL-M5-SELENAGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,Selena Gray,Pack 2,,2,SinglePiece
ae324910-35bb-42d7-b97b-6358e37160ed,CV-CL-M5-SUNSET-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,Sunset,Pack 2,,2,SinglePiece
246342b0-5022-4ae5-8f3f-314f16e1cba7,CV-CL-M5-TRUESAPPHIRE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5,True Sapphire,Pack 2,,2,SinglePiece
a09cdd25-9ba7-4a2d-a950-da7f30ded1df,CV-CL-M55-BLUE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,Blue,Pack 2,,2,SinglePiece
77be1a04-47e1-431c-8360-1698ac700433,CV-CL-M55-GALAXYGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,Galaxy Gray,Pack 2,,2,SinglePiece
cd660b3f-0c90-459e-99bd-0af493f9d88d,CV-CL-M55-GRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,Gray,Pack 2,,2,SinglePiece
c44b823e-8bb1-4b4d-966b-e0706239c29d,CV-CL-M55-GREEN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,Green,Pack 2,,2,SinglePiece
9c172594-d78b-4da9-873c-1df30a81232c,CV-CL-M55-GREEN2T-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,Green 2T,Pack 2,,2,SinglePiece
f22f1790-e10b-45bf-af8c-ab3ab8c8ff25,CV-CL-M55-HAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,Hazel,Pack 2,,2,SinglePiece
852b7dda-b875-4af8-9985-f1133a5a1c38,CV-CL-M55-JEWELBROWN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,Jewel Brown,Pack 2,,2,SinglePiece
5b62aff9-c34b-493d-a97d-4a0b57cfaa04,CV-CL-M55-MARINE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,Marine,Pack 2,,2,SinglePiece
723be0dd-fd77-466c-ae11-40b04556474c,CV-CL-M55-PUREHAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,Pure Hazel,Pack 2,,2,SinglePiece
40ceaa08-6303-4ab3-94b8-493f43430f20,CV-CL-M55-SELENAGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,Selena Gray,Pack 2,,2,SinglePiece
2d2f2ef3-41fd-4586-a578-fae3fed9c6e7,CV-CL-M55-SUNSET-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,Sunset,Pack 2,,2,SinglePiece
07c284ee-1e39-4697-82aa-efcdc2eed471,CV-CL-M55-TRUESAPPHIRE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,5.5,True Sapphire,Pack 2,,2,SinglePiece
43644f3e-34d3-42a2-994f-b531eca8ec16,CV-CL-M6-BLUE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,Blue,Pack 2,,2,SinglePiece
6a43925b-eabd-4d90-bc15-b3b1d2c28ed3,CV-CL-M6-GALAXYGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,Galaxy Gray,Pack 2,,2,SinglePiece
2f33e24d-84b2-4532-9c2a-e64bd05630b6,CV-CL-M6-GRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,Gray,Pack 2,,2,SinglePiece
8fdaa31c-7d03-4dd8-bba1-807d7d1e606c,CV-CL-M6-GREEN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,Green,Pack 2,,2,SinglePiece
e245806f-1df7-4e78-9ef4-6b5b89a40f9d,CV-CL-M6-GREEN2T-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,Green 2T,Pack 2,,2,SinglePiece
ab27f37b-2107-4df8-8e5e-d6ea00978379,CV-CL-M6-HAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,Hazel,Pack 2,,2,SinglePiece
a4d9b9b1-0f79-4e1c-961d-775c125ed301,CV-CL-M6-JEWELBROWN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,Jewel Brown,Pack 2,,2,SinglePiece
584357ad-bf93-4f31-9e7d-f228b33c5d72,CV-CL-M6-MARINE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,Marine,Pack 2,,2,SinglePiece
1d1797bd-46ee-4f89-8c74-a5003761fa03,CV-CL-M6-PUREHAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,Pure Hazel,Pack 2,,2,SinglePiece
ad070b2d-bbac-4e58-b6da-b6f0a91fe9e5,CV-CL-M6-SELENAGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,Selena Gray,Pack 2,,2,SinglePiece
4222c358-893c-47bc-a98f-a5584b43fd23,CV-CL-M6-SUNSET-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,Sunset,Pack 2,,2,SinglePiece
f9a55e66-b4cb-4502-80b2-9bdf867bafdc,CV-CL-M6-TRUESAPPHIRE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6,True Sapphire,Pack 2,,2,SinglePiece
f104bd52-15a8-4dec-b20a-0e193b0826cc,CV-CL-M65-BLUE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,Blue,Pack 2,,2,SinglePiece
b2ad9ebb-2f6e-4ae1-b2dc-7185ef21ff83,CV-CL-M65-GALAXYGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,Galaxy Gray,Pack 2,,2,SinglePiece
183c4bf9-8cdf-4bcd-9719-286052cc4bdb,CV-CL-M65-GRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,Gray,Pack 2,,2,SinglePiece
d5e9a75d-6446-4e4c-81aa-4b425125977f,CV-CL-M65-GREEN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,Green,Pack 2,,2,SinglePiece
82f68828-d836-4800-8e53-34d6ff26f609,CV-CL-M65-GREEN2T-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,Green 2T,Pack 2,,2,SinglePiece
b1ee2683-a73c-4e71-b373-351fd92d839a,CV-CL-M65-HAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,Hazel,Pack 2,,2,SinglePiece
204e7273-bef9-42a5-b7cf-0f0fd094aa28,CV-CL-M65-JEWELBROWN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,Jewel Brown,Pack 2,,2,SinglePiece
69e79bff-16a9-442f-8661-f948ab7aaa14,CV-CL-M65-MARINE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,Marine,Pack 2,,2,SinglePiece
e936b76d-7864-4e17-8ed9-7c94f0c19445,CV-CL-M65-PUREHAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,Pure Hazel,Pack 2,,2,SinglePiece
23f93082-d8e4-4378-91e9-022c4684f6f2,CV-CL-M65-SELENAGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,Selena Gray,Pack 2,,2,SinglePiece
fe03994c-1649-4ba9-a2df-da144894159c,CV-CL-M65-SUNSET-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,Sunset,Pack 2,,2,SinglePiece
94b296f5-aa27-4276-9ddd-e0ee00f6cab3,CV-CL-M65-TRUESAPPHIRE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,6.5,True Sapphire,Pack 2,,2,SinglePiece
9517c55e-fe64-4dd5-873c-ea28201333ea,CV-CL-M7-BLUE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,Blue,Pack 2,,2,SinglePiece
4a2e5932-0802-4894-af7a-2a60133affe4,CV-CL-M7-GALAXYGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,Galaxy Gray,Pack 2,,2,SinglePiece
325d3883-927d-458b-9777-d25498512511,CV-CL-M7-GRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,Gray,Pack 2,,2,SinglePiece
e8a40177-876b-4cb4-8d2c-185b085038b2,CV-CL-M7-GREEN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,Green,Pack 2,,2,SinglePiece
1e568f37-cfb6-4ea5-8651-351bdef8fe12,CV-CL-M7-GREEN2T-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,Green 2T,Pack 2,,2,SinglePiece
ab6d3d95-c705-406f-83aa-f7efd201ee63,CV-CL-M7-HAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,Hazel,Pack 2,,2,SinglePiece
fdd2f8b0-79a5-4292-bcde-4db8fac47ac8,CV-CL-M7-JEWELBROWN-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,Jewel Brown,Pack 2,,2,SinglePiece
7ba341a5-8a90-4ff6-a0ac-cccc2666d8d5,CV-CL-M7-MARINE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,Marine,Pack 2,,2,SinglePiece
60228336-9993-4d28-a12f-96bbdb54b4fe,CV-CL-M7-PUREHAZEL-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,Pure Hazel,Pack 2,,2,SinglePiece
4f9607d8-4cd8-4f8c-8726-22cf232c1165,CV-CL-M7-SELENAGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,Selena Gray,Pack 2,,2,SinglePiece
901d76b2-fece-4752-8156-7a9b142b1219,CV-CL-M7-SUNSET-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,Sunset,Pack 2,,2,SinglePiece
6b4db2f7-1ed9-4183-83cc-1b014868fcfe,CV-CL-M7-TRUESAPPHIRE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7,True Sapphire,Pack 2,,2,SinglePiece
ccac2ee4-75e7-42d4-84b0-bd1e47272171,CV-CL-M75-BLUE-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7.5,Blue,Pack 2,,2,SinglePiece
f63532d6-a249-4dd2-b766-d6d84b1998e5,CV-CL-M75-GALAXYGRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7.5,Galaxy Gray,Pack 2,,2,SinglePiece
27a81f75-b337-49b0-abea-fbadddbfa4fc,CV-CL-M75-GRAY-PACK2,Clear Vision Colored Medical Lens Pack,Clear Vision,Colored Lenses,-,7.5,Gray,Pack 2,,2,SinglePiece
